Srno,Address,Beds,bathroom,PropertyType,Balcony,City,BHKType
2677,"525 Gough St #501, San Francisco, CA 94102",3,2,home,2,San Francisco,2
2678,"585 Cordova St, San Francisco, CA 94112",4,3,home,2,San Francisco,2
2679,"1534 12th Ave, San Francisco, CA 94122",3,2,home,2,San Francisco,2
2680,"4011 19th St, San Francisco, CA 94114",4,4,home,2,San Francisco,2
2681,"1207 Indiana St #14, San Francisco, CA 94107",2,2,home,2,San Francisco,2
2682,"829 Rhode Island St, San Francisco, CA 94107",4,3,home,2,San Francisco,2
2683,"52 Bayview St, San Francisco, CA 94124",2,1,home,2,San Francisco,2
2684,"1818 33rd Ave, San Francisco, CA 94122",5,3,home,2,San Francisco,2
2685,"1700 Gough St #210, San Francisco, CA 94109",1,1,home,2,San Francisco,2
2686,"254 Maynard St, San Francisco, CA 94112",2,1,home,2,San Francisco,2
2687,"2065-2069 Fulton St, San Francisco, CA 94117",1,1,home,2,San Francisco,2
2688,"250 King St #442, San Francisco, CA 94107",0,1,home,2,San Francisco,2
2689,"1100 Cortland Ave, San Francisco, CA 94110",3,2,home,2,San Francisco,2
2690,"1920 Ocean Ave Unit 2C, San Francisco, CA 94127",2,1,home,2,San Francisco,2
2691,"288 - 290 Parker Ave, San Francisco, CA 94118",4,2,home,2,San Francisco,2
2692,"650 Oak St, San Francisco, CA 94117",3,2,home,2,San Francisco,2
2693,"280 Spear St Unit 37B, San Francisco, CA 94105",3,3,home,2,San Francisco,2
2694,"15 Samoset St, San Francisco, CA 94110",3,2,home,2,San Francisco,2
2695,"838 - 840 Florida St, San Francisco, CA 94110",5,3,home,2,San Francisco,2
2696,"2000 15th Ave, San Francisco, CA 94116",3,2,home,2,San Francisco,2
2697,"3217 Baker St, San Francisco, CA 94123",3,2,home,2,San Francisco,2
2698,"1 Hawthorne St Unit 19E, San Francisco, CA 94105",2,2,home,2,San Jose,2
2699,"478 Flagg Ave, San Jose, CA 95128",2,2,home,2,San Jose,2
2700,"1752 Cape Coral Dr, San Jose, CA 95133",4,3,home,2,San Jose,2
2701,"405 Curtner Ave, Campbell, CA 95008",3,2,home,2,San Jose,2
2702,"5394 Alum Rock Ave, San Jose, CA 95127",2,1,home,2,San Jose,2
2703,"629 Easton Dr, San Jose, CA 95133",3,2,home,2,San Jose,2
2704,"1889 Aberdeen Ct, San Jose, CA 95122",3,2,home,2,San Jose,2
2705,"212 Stonegate Cir, San Jose, CA 95110",2,1,home,2,San Jose,2
2706,"155 Mountain Springs Dr #155, San Jose, CA 95136",2,2,home,2,San Jose,2
2707,"10488 Layton Way, San Jose, CA 95127",4,2,home,2,San Jose,2
2708,"158 Sunwood Meadows Pl, San Jose, CA 95119",2,2,home,2,San Jose,2
2709,"2717 Somerset Park Cir, San Jose, CA 95132",2,2,home,2,San Jose,2
2710,"7008 San Felipe Rd, San Jose, CA 95135",4,5,home,2,San Jose,2
2711,"1251 Olive Branch Ln, San Jose, CA 95120",4,2.5,home,2,San Jose,2
2712,"952 S 11th St #134, San Jose, CA 95112",1,1,home,2,San Jose,2
2713,"893 S Almaden Ave, San Jose, CA 95110",7,6,home,2,San Jose,2
2714,"1519 Hanchett Ave, San Jose, CA 95126",3,2,home,2,San Jose,2
2715,"225 Omira Dr, San Jose, CA 95123",3,2.5,home,2,San Jose,2
2716,"6822 Shutter Ct, San Jose, CA 95119",3,3,home,2,San Jose,2
2717,"6 Muller Pl, San Jose, CA 95126",3,3,home,2,San Jose,2
2718,"1156 Norval Way, San Jose, CA 95125",4,3.5,home,2,San Jose,2
2719,"366 Pinefield Rd #366, San Jose, CA 95134",3,2,home,2,San Jose,2
2720,"3224 Vinifera Dr, San Jose, CA 95135",3,2.5,home,2,San Jose,2
2721,"361 S Clover Ave, San Jose, CA 95128",6,3,home,2,San Jose,2
2722,"232 N 3rd St, San Jose, CA 95112",12,10,home,2,San Jose,2
2723,"537 Flagg Ave, San Jose, CA 95128",2,1,home,2,San Jose,2
2724,"3982 Mira Loma Way, San Jose, CA 95111",4,2,home,2,San Jose,2
2725,"310 Granville Ct, San Jose, CA 95139",3,2,home,2,San Jose,2
2726,"8418 Chenin Blanc Ln, San Jose, CA 95135",2,2,home,2,San Jose,2
2727,"1423 Bent Dr, Campbell, CA 95008",4,3.5,home,2,San Jose,2
2728,"10141 Griffith St, San Jose, CA 95127",4,2,home,2,San Jose,2
2729,"388 Rutland Ave, San Jose, CA 95128",3,2,home,2,San Jose,2
2730,"2701 Somerset Park Cir, San Jose, CA 95132",1,1,home,2,San Jose,2
2731,"285 Washington St, San Jose, CA 95112",2,2,home,2,San Jose,2
2732,"595 Suisse Dr, San Jose, CA 95123",4,3,home,2,San Jose,2
2733,"6251 Kelez Ct, San Jose, CA 95120",6,5,home,2,San Jose,2
2734,"299 Shadow Dance Dr, San Jose, CA 95110",2,2,home,2,San Jose,2
2735,"1847 Mayfair Pl, San Jose, CA 95116",3,2,home,2,San Jose,2
2736,"1901 Cabana Dr, San Jose, CA 95125",4,4,home,2,San Jose,2
2737,"5622 Drysdale Dr, San Jose, CA 95124",4,2,home,2,San Jose,2
2738,"1088 Summerplace Dr, San Jose, CA 95122",1,1,home,2,San Jose,2
2739,"5975 Vista Loop, San Jose, CA 95124",4,3,home,2,San Jose,2
2740,"350 N 2nd St #321, San Jose, CA 95112",2,2,home,2,San Jose,2
2741,"1808 Constitution Ct, San Jose, CA 95124",4,2.5,home,2,San Jose,2
2742,"2823 Moss Holw #2823, San Jose, CA 95121",2,2,home,2,San Jose,2
2743,"6839 Lenwood Way, San Jose, CA 95120",4,3,home,2,San Jose,2
2744,"504 Weybridge Dr, San Jose, CA 95123",4,3,home,2,San Jose,2
2745,"1170 Clark St, San Jose, CA 95125",4,2,home,2,San Jose,2
2746,"5820 El Dori Dr, San Jose, CA 95123",6,3,home,2,San Jose,2
2747,"163 Silcreek Dr, San Jose, CA 95116",2,2,home,2,San Jose,2
2748,"1587 De Rome Dr #1, San Jose, CA 95131",4,3.5,home,2,San Jose,2
2749,"5972 Lake Almanor Dr, San Jose, CA 95123",2,2,home,2,San Jose,2
2750,"1550 Technology Dr #2097, San Jose, CA 95110",1,1,home,2,San Jose,2
2751,"3994 Teale Ave, San Jose, CA 95117",4,2,home,2,San Jose,2
2752,"1375 Lick Ave #721, San Jose, CA 95110",2,2,home,2,San Jose,2
2753,"688 Anvil Ct, San Jose, CA 95133",4,2,home,2,San Jose,2
2754,"3050 Dow Dr, San Jose, CA 95136",4,2.5,home,2,San Jose,2
2755,"5550 Harwood Rd, San Jose, CA 95124",4,2,home,2,San Jose,2
2756,"2968 Moorpark Ave #2, San Jose, CA 95128",2,2,home,2,San Jose,2
2757,"1921 Waterloo Ct, San Jose, CA 95132",3,1.5,home,2,San Jose,2
2758,"82 Kenbrook Cir, San Jose, CA 95111",3,1.5,home,2,San Jose,2
2759,"2855 Senter Rd #42, San Jose, CA 95111",2,2,home,2,San Jose,2
2760,"718 N 17th St, San Jose, CA 95112",2,1,home,2,San Jose,2
2761,"6125 Montgomery Ct, San Jose, CA 95135",2,2,home,2,San Jose,2
2762,"337 Tradewinds Dr, San Jose, CA 95123",3,2,home,2,San Jose,2
2763,"1430 Kingman Ave, San Jose, CA 95128",3,2,home,2,San Jose,2
2764,"1930 Dry Creek Rd, San Jose, CA 95124",4,2.5,home,2,San Jose,2
2765,"2021 Bikini Ave, San Jose, CA 95122",3,2,home,2,San Jose,2
2766,"1643 Ralene Pl, San Jose, CA 95131",3,2,home,2,San Jose,2
2767,"2246 Shamrock Dr, Campbell, CA 95008",10,4,home,2,San Jose,2
2768,"514 Marble Arch Ave #617, San Jose, CA 95136",2,2.5,home,2,San Jose,2
2769,"2150 Almaden Rd #245, San Jose, CA 95125",2,2,home,2,San Jose,2
2770,"1082 Luther Ave, San Jose, CA 95126",2,1,home,2,San Jose,2
2771,"9010 Village View Dr, San Jose, CA 95135",2,2.5,home,2,San Jose,2
2772,"1027 Banyan Ct, San Jose, CA 95131",3,2.5,home,2,San Jose,2
2773,"551 Mclaughlin Ave, San Jose, CA 95116",8,5,home,2,San Jose,2
2774,"7334 Via Laguna, San Jose, CA 95135",2,2,home,2,San Jose,2
2775,"611 Monferino Dr, San Jose, CA 95112",6,4.5,home,2,San Jose,2
2776,"17 Kirk Ave, San Jose, CA 95127",8,5.5,home,2,San Jose,2
2777,"709 Artie St, Las Vegas, NV 89107",3,2,home,2, Las Vegas,2
2778,"1560 Plaza Centre Dr #105, Las Vegas, NV 89135",2,2.5,home,2, Las Vegas,2
2779,"9486 Niagara Landing St, Las Vegas, NV 89139",5,3.5,home,2, Las Vegas,2
2780,"2929 Gaffer Film St, Las Vegas, NV 89156",4,3,home,2, Las Vegas,2
2781,"150 Las Vegas Blvd #818, Las Vegas, NV 89101",2,2,home,2, Las Vegas,2
2782,"6200 Bruma Ave, Las Vegas, NV 89122",3,2,home,2, Las Vegas,2
2783,"12089 Arrebol Ave, Las Vegas, NV 89138",5,3,home,2, Las Vegas,2
2784,"8725 Early Horizon Dr, Las Vegas, NV 89178",3,2.5,home,2, Las Vegas,2
2785,"7113 Big Oak Cir, Las Vegas, NV 89129",3,2,home,2, Las Vegas,2
2786,"4202 San Alivia Ct, Las Vegas, NV 89141",4,4.5,home,2, Las Vegas,2
2787,"4381 W Flamingo Rd #2716, Las Vegas, NV 89103",0,1,home,2, Las Vegas,2
2788,"909 Slayton Dr, Las Vegas, NV 89107",4,2,home,2, Las Vegas,2
2789,"11577 Vesuvio Ct, Las Vegas, NV 89183",4,2.5,home,2, Las Vegas,2
2790,"8870 Blake Alan Ave, Las Vegas, NV 89147",4,3,home,2, Las Vegas,2
2791,"7481 Manse Ranch Ave, Las Vegas, NV 89179",3,2.5,home,2, Las Vegas,2
2792,"5360 Aurora Beam Ave, Las Vegas, NV 89122",3,2.5,home,2, Las Vegas,2
2793,"1321 Pinto Rock Ln #202, Las Vegas, NV 89128",2,2,home,2, Las Vegas,2
2794,"9795 Kodiak Island Ct, Las Vegas, NV 89141",5,3,home,2, Las Vegas,2
2795,"7691 Gracemoor Ct, Las Vegas, NV 89149",4,2.5,home,2, Las Vegas,2
2796,"6309 Bannock Way, Las Vegas, NV 89107",4,2,home,2, Las Vegas,2
2797,"5974 Devers Ct, Las Vegas, NV 89118",4,2.5,home,2, Las Vegas,2
2798,"9286 White Sapphire Ct, Las Vegas, NV 89178",4,2.5,home,2, Las Vegas,2
2799,"8605 Wild Diamond Ave, Las Vegas, NV 89143",3,2.5,home,2, Las Vegas,2
2800,"25 Alamere Falls Dr, Las Vegas, NV 89138",3,2.5,home,2, Las Vegas,2
2801,"8941 Diamond Falls Dr, Las Vegas, NV 89117",3,2.5,home,2, Las Vegas,2
2802,"5114 Quiet Falls Ct, Las Vegas, NV 89141",4,2.5,home,2, Las Vegas,2
2803,"5525 Balzar Ave, Las Vegas, NV 89108",3,2,home,2, Las Vegas,2
2804,"54 Arcadian Shores St, Las Vegas, NV 89148",5,3.5,home,2, Las Vegas,2
2805,"4400 S Jones Blvd #2036, Las Vegas, NV 89103",2,2,home,2, Las Vegas,2
2806,"12267 Kings Eagle St, Las Vegas, NV 89141",3,2.5,home,2, Las Vegas,2
2807,"5904 Audria Falls Ave, Las Vegas, NV 89131",4,3,home,2, Las Vegas,2
2808,"5049 Glittering Star Ct, Las Vegas, NV 89130",3,2.5,home,2, Las Vegas,2
2809,"2621 Deer Lake St, Las Vegas, NV 89134",2,4,home,2, Las Vegas,2
2810,"9075 Mcginnis Ave, Las Vegas, NV 89148",3,2.5,home,2, Las Vegas,2
2811,"1910 Exley Ave, Las Vegas, NV 89104",3,3,home,2, Las Vegas,2
2812,"7525 Old Compton St, Las Vegas, NV 89166",4,3.5,home,2, Las Vegas,2
2813,"1348 Calle Montery St, Las Vegas, NV 89117",3,2.5,home,2, Las Vegas,2
2814,"7711 Selby Ct, Las Vegas, NV 89147",3,2.5,home,2, Las Vegas,2
2815,"145 E Harmon Ave #411, Las Vegas, NV 89109",0,1,home,2, Las Vegas,2
2816,"9035 Drummer Bay Ave, Las Vegas, NV 89149",4,2.5,home,2, Las Vegas,2
2817,"9713 Falling Star Ave, Las Vegas, NV 89117",3,2.5,home,2, Las Vegas,2
2818,"5825 Velma Ave, Las Vegas, NV 89108",3,2,home,2, Las Vegas,2
2819,"32 E Serene Ave #408, Las Vegas, NV 89123",1,2,home,2, Las Vegas,2
2820,"3151 Soaring Gulls Dr #1072, Las Vegas, NV 89128",3,2,home,2, Las Vegas,2
2821,"5418 Pomeroy Cir, Las Vegas, NV 89142",3,2,home,2, Las Vegas,2
2822,"1500 Ruby Cliffs Ln #201, Las Vegas, NV 89144",3,2,home,2, Las Vegas,2
2823,"1566 Sunrise View Dr, Las Vegas, NV 89110",3,2,home,2, Las Vegas,2
2824,"5304 Fieldstone Rd, Las Vegas, NV 89107",2,2,home,2, Las Vegas,2
2825,"4970 Mascaro Dr, Las Vegas, NV 89122",3,2,home,2, Las Vegas,2
2826,"4544 Stemrose Way, Las Vegas, NV 89122",3,2,home,2, Las Vegas,2
2827,"4575 Stemrose Way, Las Vegas, NV 89122",3,2,home,2, Las Vegas,2
2828,"3755 Chutney St, Las Vegas, NV 89121",3,2,home,2, Las Vegas,2
2829,"424 Stanford St, Las Vegas, NV 89107",3,1,home,2, Las Vegas,2
2830,"9747 Cathedral Pines Ave, Las Vegas, NV 89149",4,3.5,home,2, Las Vegas,2
2831,"1316 Lawry Ave, Las Vegas, NV 89106",4,1,home,2, Las Vegas,2
2832,"10733 Vemoa Dr, Las Vegas, NV 89141",3,2,home,2, Las Vegas,2
2833,"9031 Coastal Oaks St, Las Vegas, NV 89166",4,3.5,home,2, Las Vegas,2
2834,"1405 S Nellis Blvd #2081, Las Vegas, NV 89104",2,2,home,2, Las Vegas,2
2835,"1405 S Nellis Blvd #1081, Las Vegas, NV 89104",2,2,home,2, Las Vegas,2
2836,"956 Hollandsworth Ave, Las Vegas, NV 89123",3,2,home,2, Las Vegas,2
2837,"3976 Beisner St, Las Vegas, NV 89122",3,2,home,2, Las Vegas,2
2838,"3216 Juanita Dr, Las Vegas, NV 89102",2,1.5,home,2, Las Vegas,2
2839,"1312 Nugget Creek Dr, Las Vegas, NV 89108",3,2,home,2, Las Vegas,2
2840,"7605 Tiny Tortoise St, Las Vegas, NV 89149",6,4,home,2, Las Vegas,2
2841,"2700 Las Vegas Blvd #4202, Las Vegas, NV 89109",3,3.5,home,2, Las Vegas,2
2842,"381 N 14th St, Las Vegas, NV 89101",3,2,home,2, Las Vegas,2
2843,"7889 Harbour Towne Ave, Las Vegas, NV 89113",2,2.5,home,2, Las Vegas,2
2844,"3412 Winterhaven St #101, Las Vegas, NV 89108",2,2,home,2, Las Vegas,2
2845,"1968 Hallwood Dr, Las Vegas, NV 89119",4,2.5,home,2, Las Vegas,2
2846,"5736 Heather Breeze Ct, Las Vegas, NV 89141",5,3.5,home,2, Las Vegas,2
2847,"10411 Palmadora St, Las Vegas, NV 89178",3,2.5,home,2, Las Vegas,2
2848,"1061 Berry Ridge Cir, Las Vegas, NV 89110",4,2,home,2, Las Vegas,2
2849,"11145 Coco Ln, Las Vegas, NV 89141",4,2.5,home,2, Las Vegas,2
2850,"9178 S Conquistador St, Las Vegas, NV 89178",5,4.5,home,2, Las Vegas,2
2851,"2209 Sierra Heights Dr, Las Vegas, NV 89134",3,3,home,2, Las Vegas,2
2852,"8301 Shad Bush Ave, Las Vegas, NV 89149",4,3,home,2, Las Vegas,2
2853,"7600 Almeria Ave, Las Vegas, NV 89128",3,2.5,home,2, Las Vegas,2
2854,"8927 Argus Reed Ave, Las Vegas, NV 89148",3,2.5,home,2, Las Vegas,2
2855,"2690 Nevada Agave Ln, Las Vegas, NV 89138",4,3.5,home,2, Las Vegas,2
2856,"4670 Monterey Cir #1, Las Vegas, NV 89169",1,1,home,2, Las Vegas,2
2857,"3105 Berry Ct, Raleigh, NC 27610",3,1.5,home,2, Raleigh,2
2858,"9511 Dellbrook Ct, Raleigh, NC 27617",3,2.5,home,2, Raleigh,2
2859,"523 S West St #303, Raleigh, NC 27601",3,2,home,2, Raleigh,2
2860,"6921 Norton Ln, Raleigh, NC 27616",3,2,home,2, Raleigh,2
2861,"7600 Wellesley Park N, Raleigh, NC 27615",2,2,home,2, Raleigh,2
2862,"9021 Armitage Ct, Raleigh, NC 27615",5,3.5,home,2, Raleigh,2
2863,"1517 Caswell St, Raleigh, NC 27608",4,3,home,2, Raleigh,2
2864,"5310 Interlock Dr, Raleigh, NC 27610",3,2.5,home,2, Raleigh,2
2865,"2048 Abbeyhill Dr, Raleigh, NC 27610",3,2,home,2, Raleigh,2
2866,"2281 Abbeyhill Dr, Raleigh, NC 27610",3,3,home,2, Raleigh,2
2867,"4970 Southern Magnolia Dr, Raleigh, NC 27604",3,3.5,home,2, Raleigh,2
2868,"108 Hemlock Falls Trl E #193, Raleigh, NC 27603",3,2.5,home,2, Raleigh,2
2869,"116 Skylark Way, Raleigh, NC 27615",2,3,home,2, Raleigh,2
2870,"4500 Treerose Way, Raleigh, NC 27606",2,2.5,home,2, Raleigh,2
2871,"820-826 New Bern Ave Unit 820-822-824-826, Raleigh, NC 27601",9,4,home,2, Raleigh,2
2872,"4905 Will-o-dean Rd, Raleigh, NC 27616",3,3.5,home,2, Raleigh,2
2873,"404 E Edenton St, Raleigh, NC 27601",5,8,home,2, Raleigh,2
2874,"7707 Bernadette Ln, Raleigh, NC 27615",3,2.5,home,2, Raleigh,2
2875,"5404 Oldtowne Rd, Raleigh, NC 27612",3,2,home,2, Raleigh,2
2876,"4967 Southern Magnolia Dr, Raleigh, NC 27604",3,3.5,home,2, Raleigh,2
2877,"4916 Cupine Ct, Raleigh, NC 27604",3,2.5,home,2, Raleigh,2
2878,"3612 Ladywood Ct, Raleigh, NC 27616",3,2,home,2, Raleigh,2
2879,"1323 Ridge Rd, Raleigh, NC 27607",5,6,home,2, Raleigh,2
2880,"2908 Claremont Rd, Raleigh, NC 27608",5,4,home,2, Raleigh,2
2881,"5304 Olive Rd, Raleigh, NC 27606",3,2,home,2, Raleigh,2
2882,"5121 Watkinsdale Ave, Raleigh, NC 27613",4,4.5,home,2, Raleigh,2
2883,"4414 Antique Ln, Raleigh, NC 27616",2,2.5,home,2, Raleigh,2
2884,"1417 Fowlkes Pl, Raleigh, NC 27612",3,2.5,home,2, Raleigh,2
2885,"1104 Manchester Dr, Raleigh, NC 27609",5,6,home,2, Raleigh,2
2886,"1000 Pinewinds Dr, Raleigh, NC 27603",3,2.5,home,2, Raleigh,2
2887,"3727 Bellevue Rd, Raleigh, NC 27609",5,5,home,2, Raleigh,2
2888,"1158 Haynes St, Raleigh, NC 27604",3,3.5,home,2, Raleigh,2
2889,"11012 Presidio Dr, Raleigh, NC 27617",3,2.5,home,2, Raleigh,2
2890,"2105 Dunhill Dr, Raleigh, NC 27608",5,4,home,2, Raleigh,2
2891,"520 Weathergreen Dr, Raleigh, NC 27615",3,2.5,home,2, Raleigh,2
2892,"608 E Franklin St, Raleigh, NC 27604",2,2,home,2, Raleigh,2
2893,"2909 Hayling Dr, Raleigh, NC 27610",3,2.5,home,2, Raleigh,2
2894,"5320 Stream Stone Way, Raleigh, NC 27616",3,2.5,home,2, Raleigh,2
2895,"3148 Suncrest Village Ln, Raleigh, NC 27616",4,2.5,home,2, Raleigh,2
2896,"900 Davidson St, Raleigh, NC 27609",4,4,home,2, Raleigh,2
2897,"3609 Deering Dr, Raleigh, NC 27616",3,2.5,home,2, Raleigh,2
2898,"4937 Carteret Dr, Raleigh, NC 27612",4,3,home,2, Raleigh,2
2899,"705 Bryan St, Raleigh, NC 27605",2,1.5,home,2, Raleigh,2
2900,"207-229 Woodsborough Pl Unit 1-10, Raleigh, NC 27601",2,1,home,2, Raleigh,2
2901,"4117 White Pine Dr, Raleigh, NC 27612",3,1.5,home,2, Raleigh,2
2902,"1713 Turtle Ridge Way, Raleigh, NC 27614",4,3.5,home,2, Raleigh,2
2903,"1713 Medfield Rd, Raleigh, NC 27607",4,3,home,2, Raleigh,2
2904,"2219 Turtle Point Dr, Raleigh, NC 27604",2,2.5,home,2, Raleigh,2
2905,"9021 Duval Hill St, Raleigh, NC 27603",3,2.5,home,2, Raleigh,2
2906,"8764 Wildwood Links, Raleigh, NC 27613",3,3.5,home,2, Raleigh,2
2907,"3907 Rim Ct, Raleigh, NC 27616",2,2,home,2, Raleigh,2
2908,"7513 Silver View Ln, Raleigh, NC 27613",6,4,home,2, Raleigh,2
2909,"4304 Fathom Ct, Raleigh, NC 27606",3,2.5,home,2, Raleigh,2
2910,"802 Glenwood Ave, Raleigh, NC 27605",4,3.5,home,2, Raleigh,2
2911,"5569 Sea Daisy Dr, Raleigh, NC 27606",2,2.5,home,2, Raleigh,2
2912,"4005 Carolina Cherry Dr, Raleigh, NC 27610",4,2.5,home,2, Raleigh,2
2913,"5004 Yusor St, Raleigh, NC 27616",3,2.5,home,2, Raleigh,2
2914,"379 Cameron Dr, Raleigh, NC 27603",3,2.5,home,2, Raleigh,2
2915,"4717 Mial Plantation Rd, Raleigh, NC 27610",3,2.5,home,2, Raleigh,2
2916,"7619 Falcon Rest Cir, Raleigh, NC 27615",2,2.5,home,2, Raleigh,2
2917,"1911 Wolftech Ln #102, Raleigh, NC 27603",4,4,home,2, Raleigh,2
2918,"3124 Winding Waters Way, Raleigh, NC 27614",3,2.5,home,2, Raleigh,2
2919,"236 Berry Mill Ln #200, Raleigh, NC 27603",3,2.5,home,2, Raleigh,2
2920,"232 Berry Mill Ln #201, Raleigh, NC 27603",5,4.5,home,2, Raleigh,2
2921,"312 Seasons Dr, Raleigh, NC 27614",3,2,home,2, Raleigh,2
2922,"5125 Kaplan Dr, Raleigh, NC 27606",5,2,home,2, Raleigh,2
2923,"2031 Wolfmill Dr #303, Raleigh, NC 27603",3,3,home,2, Raleigh,2
2924,"1440 Barton Place Dr, Raleigh, NC 27608",2,1.5,home,2, Raleigh,2
2925,"3723 Bellevue Rd, Raleigh, NC 27609",5,4.5,home,2, Raleigh,2
2926,"3611 Swann St, Raleigh, NC 27612",5,4.5,home,2, Raleigh,2
2927,"2732 Princess Tree Dr, Raleigh, NC 27616",3,2.5,home,2, Raleigh,2
2928,"2728 Princess Tree Dr, Raleigh, NC 27616",4,2.5,home,2, Raleigh,2
2929,"9716 Fonville Rd, Wake Forest, NC 27587",4,2,home,2, Raleigh,2
2930,"7904 Berry Crest Ave, Raleigh, NC 27617",4,3,home,2, Raleigh,2
2931,"3301 Dell Dr, Raleigh, NC 27609",2,1.5,home,2, Raleigh,2
2932,"4808 Fourfoot Ct, Raleigh, NC 27616",5,3,home,2, Raleigh,2
2933,"7937 Mandrel Way, Raleigh, NC 27616",3,2,home,2, Raleigh,2
2934,"8600 London Park Ct, Raleigh, NC 27615",3,2.5,home,2, Raleigh,2
2935,"10001 Layton Ray Cir, Raleigh, NC 27613",4,3.5,home,2, Raleigh,2
2936,"3131 Hemlock Forest Cir #302, Raleigh, NC 27612",2,2,home,2, Raleigh,2
2937,"4654 Eaglewood Dr, Orlando, FL 32817",4,2,home,2, Orlando,2
2938,"9051 Oak Commons Way, Orlando, FL 32832",3,2,home,2, Orlando,2
2939,"6319 Crete Ct, Orlando, FL 32818",3,2,home,2, Orlando,2
2940,"751 Palm Dr, Orlando, FL 32803",3,2,home,2, Orlando,2
2941,"6585 Whirlaway Cir, Orlando, FL 32818",3,2,home,2, Orlando,2
2942,"8437 Sunsprite Ct, Orlando, FL 32818",4,3.5,home,2, Orlando,2
2943,"10725 Lazy Lake Dr, Orlando, FL 32821",3,2,home,2, Orlando,2
2944,"9313 Larette Dr, Orlando, FL 32817",4,2,home,2, Orlando,2
2945,"8809 Bay Vista Ct, Orlando, FL 32825",4,2.5,home,2, Orlando,2
2946,"18258 Bellezza Dr, Orlando, FL 32820",4,4.5,home,2, Orlando,2
2947,"12602 Crest Springs Ln #1312, Orlando, FL 32828",2,2,home,2, Orlando,2
2948,"1213 Rustic Dr, Orlando, FL 32825",3,2,home,2, Orlando,2
2949,"6116 Curry Ford Rd #129, Orlando, FL 32822",1,1,home,2, Orlando,2
2950,"8606 Crestgate Cir, Orlando, FL 32819",5,4.5,home,2, Orlando,2
2951,"11467 Citrus Fields Pl, Orlando, FL 32836",5,4.5,home,2, Orlando,2
2952,"8211 Sugarbush Ct, Orlando, FL 32819",4,2,home,2, Orlando,2
2953,"8310 Scarborough Ct, Orlando, FL 32829",5,3,home,2, Orlando,2
2954,"5860 Buford St, Orlando, FL 32835",4,2,home,2, Orlando,2
2955,"1718 Ribbon Falls Pkwy, Orlando, FL 32824",4,2,home,2, Orlando,2
2956,"14258 Gold Bridge Dr, Orlando, FL 32824",4,2.5,home,2, Orlando,2
2957,"14460 Clarkson Dr, Orlando, FL 32828",3,2.5,home,2, Orlando,2
2958,"3937 Cleary Way, Orlando, FL 32828",3,2.5,home,2, Orlando,2
2959,"3818 Isle Vista Ave, Belle Isle, FL 32812",5,4,home,2, Orlando,2
2960,"2125 Sycamore Dr, Winter Park, FL 32789",4,4.5,home,2, Orlando,2
2961,"1419 24 St, Orlando, FL 32805",4,2,home,2, Orlando,2
2962,"165 N Ortman Dr, Orlando, FL 32805",4,2,home,2, Orlando,2
2963,"13313 Mallard Cove Blvd, Orlando, FL 32837",3,2,home,2, Orlando,2
2964,"7862 Canyon Lake Cir, Orlando, FL 32835",4,2,home,2, Orlando,2
2965,"2415 Oak Park Way #115, Orlando, FL 32822",1,1.5,home,2, Orlando,2
2966,"1118 Shorewood Dr, Orlando, FL 32806",3,3,home,2, Orlando,2
2967,"2724 Erin Rd, Orlando, FL 32806",4,2,home,2, Orlando,2
2968,"8229 Sandpoint Blvd, Orlando, FL 32819",2,2.5,home,2, Orlando,2
2969,"6428 Parson Brown Dr, Orlando, FL 32819",3,3,home,2, Orlando,2
